Event#,Date,Temp
1001,6/29/2022 9:13,18.616
1002,6/29/2022 10:13,18.426
1003,6/29/2022 11:13,18.711
1004,6/29/2022 12:13,18.806
1005,6/29/2022 13:13,18.806
1006,6/29/2022 14:13,18.806
1007,6/29/2022 15:13,18.711
1008,6/29/2022 16:13,18.521
1009,6/29/2022 17:13,17.95
1010,6/29/2022 18:13,17.855
1011,6/29/2022 19:13,17.76
1012,6/29/2022 20:13,17.76
1013,6/29/2022 21:13,18.426
1014,6/29/2022 22:13,18.711
1015,6/29/2022 23:13,18.711
1016,6/30/2022 0:13,18.521
1017,6/30/2022 1:13,17.475
1018,6/30/2022 2:13,17.379
1019,6/30/2022 3:13,18.045
1020,6/30/2022 4:13,17.284
1021,6/30/2022 5:13,16.999
1022,6/30/2022 6:13,18.521
1023,6/30/2022 7:13,18.616
1024,6/30/2022 8:13,18.616
1025,6/30/2022 9:13,18.331
1026,6/30/2022 10:13,18.521
1027,6/30/2022 11:13,18.711
1028,6/30/2022 12:13,18.711
1029,6/30/2022 13:13,18.806
1030,6/30/2022 14:13,18.711
1031,6/30/2022 15:13,18.806
1032,6/30/2022 16:13,18.996
1033,6/30/2022 17:13,19.187
1034,6/30/2022 18:13,18.806
1035,6/30/2022 19:13,18.521
1036,6/30/2022 20:13,18.711
1037,6/30/2022 21:13,18.901
1038,6/30/2022 22:13,18.806
1039,6/30/2022 23:13,17.57
1040,7/1/2022 0:13,17.379
1041,7/1/2022 1:13,17.284
1042,7/1/2022 2:13,17.855
1043,7/1/2022 3:13,17.855
1044,7/1/2022 4:13,17.95
1045,7/1/2022 5:13,17.284
1046,7/1/2022 6:13,17.665
1047,7/1/2022 7:13,18.045
1048,7/1/2022 8:13,18.331
1049,7/1/2022 9:13,18.426
1050,7/1/2022 10:13,18.426
1051,7/1/2022 11:13,18.426
1052,7/1/2022 12:13,18.331
1053,7/1/2022 13:13,18.331
1054,7/1/2022 14:13,18.616
1055,7/1/2022 15:13,18.711
1056,7/1/2022 16:13,18.521
1057,7/1/2022 17:13,18.236
1058,7/1/2022 18:13,18.045
1059,7/1/2022 19:13,18.236
1060,7/1/2022 20:13,18.331
1061,7/1/2022 21:13,18.426
1062,7/1/2022 22:13,17.95
1063,7/1/2022 23:13,17.475
1064,7/2/2022 0:13,17.284
1065,7/2/2022 1:13,16.713
1066,7/2/2022 2:13,17.284
1067,7/2/2022 3:13,17.189
1068,7/2/2022 4:13,17.284
1069,7/2/2022 5:13,17.379
1070,7/2/2022 6:13,17.379
1071,7/2/2022 7:13,17.665
1072,7/2/2022 8:13,18.426
1073,7/2/2022 9:13,18.426
1074,7/2/2022 10:13,18.14
1075,7/2/2022 11:13,17.95
1076,7/2/2022 12:13,17.95
1077,7/2/2022 13:13,17.855
1078,7/2/2022 14:13,17.665
1079,7/2/2022 15:13,17.57
1080,7/2/2022 16:13,17.379
1081,7/2/2022 17:13,17.665
1082,7/2/2022 18:13,18.14
1083,7/2/2022 19:13,18.14
1084,7/2/2022 20:13,17.855
1085,7/2/2022 21:13,17.665
1086,7/2/2022 22:13,17.57
1087,7/2/2022 23:13,17.379
1088,7/3/2022 0:13,16.713
1089,7/3/2022 1:13,16.903
1090,7/3/2022 2:13,16.808
1091,7/3/2022 3:13,16.808
1092,7/3/2022 4:13,16.808
1093,7/3/2022 5:13,16.808
1094,7/3/2022 6:13,16.903
1095,7/3/2022 7:13,17.189
1096,7/3/2022 8:13,17.665
1097,7/3/2022 9:13,17.855
1098,7/3/2022 10:13,18.14
1099,7/3/2022 11:13,17.95
1100,7/3/2022 12:13,17.76
1101,7/3/2022 13:13,17.76
1102,7/3/2022 14:13,18.045
1103,7/3/2022 15:13,17.855
1104,7/3/2022 16:13,17.95
1105,7/3/2022 17:13,17.95
1106,7/3/2022 18:13,18.14
1107,7/3/2022 19:13,18.14
1108,7/3/2022 20:13,18.045
1109,7/3/2022 21:13,17.95
1110,7/3/2022 22:13,17.379
1111,7/3/2022 23:13,16.427
1112,7/4/2022 0:13,17.094
1113,7/4/2022 1:13,17.094
1114,7/4/2022 2:13,16.903
1115,7/4/2022 3:13,16.808
1116,7/4/2022 4:13,16.713
1117,7/4/2022 5:13,16.618
1118,7/4/2022 6:13,17.475
1119,7/4/2022 7:13,17.284
1120,7/4/2022 8:13,17.855
1121,7/4/2022 9:13,17.95
1122,7/4/2022 10:13,17.76
1123,7/4/2022 11:13,17.76
1124,7/4/2022 12:13,17.855
1125,7/4/2022 13:13,17.855
1126,7/4/2022 14:13,17.95
1127,7/4/2022 15:13,18.236
1128,7/4/2022 16:13,18.236
1129,7/4/2022 17:13,17.95
1130,7/4/2022 18:13,17.95
1131,7/4/2022 19:13,18.045
1132,7/4/2022 20:13,18.331
1133,7/4/2022 21:13,17.76
1134,7/4/2022 22:13,17.57
1135,7/4/2022 23:13,16.999
1136,7/5/2022 0:13,16.713
1137,7/5/2022 1:13,16.713
1138,7/5/2022 2:13,16.618
1139,7/5/2022 3:13,16.618
1140,7/5/2022 4:13,16.523
1141,7/5/2022 5:13,16.523
1142,7/5/2022 6:13,16.618
1143,7/5/2022 7:13,16.332
1144,7/5/2022 8:13,16.713
1145,7/5/2022 9:13,17.094
1146,7/5/2022 10:13,17.475
1147,7/5/2022 11:13,17.57
1148,7/5/2022 12:13,17.57
1149,7/5/2022 13:13,17.57
1150,7/5/2022 14:13,17.57
1151,7/5/2022 15:13,17.665
1152,7/5/2022 16:13,17.57
1153,7/5/2022 17:13,17.379
1154,7/5/2022 18:13,15.282
1155,7/5/2022 19:13,15.187
1156,7/5/2022 20:13,15.378
1157,7/5/2022 21:13,17.57
1158,7/5/2022 22:13,17.284
1159,7/5/2022 23:13,17.379
1160,7/6/2022 0:13,17.475
1161,7/6/2022 1:13,17.379
1162,7/6/2022 2:13,17.57
1163,7/6/2022 3:13,17.475
1164,7/6/2022 4:13,16.427
1165,7/6/2022 5:13,16.999
1166,7/6/2022 6:13,17.189
1167,7/6/2022 7:13,17.57
1168,7/6/2022 8:13,17.665
1169,7/6/2022 9:13,17.855
1170,7/6/2022 10:13,18.045
1171,7/6/2022 11:13,17.95
1172,7/6/2022 12:13,17.95
1173,7/6/2022 13:13,18.045
1174,7/6/2022 14:13,17.95
1175,7/6/2022 15:13,17.855
1176,7/6/2022 16:13,17.76
1177,7/6/2022 17:13,17.665
1178,7/6/2022 18:13,16.903
1179,7/6/2022 19:13,17.57
1180,7/6/2022 20:13,17.665
1181,7/6/2022 21:13,17.189
1182,7/6/2022 22:13,17.57
1183,7/6/2022 23:13,17.665
1184,7/7/2022 0:13,17.855
1185,7/7/2022 1:13,16.713
1186,7/7/2022 2:13,16.808
1187,7/7/2022 3:13,16.332
1188,7/7/2022 4:13,16.427
1189,7/7/2022 5:13,16.427
1190,7/7/2022 6:13,17.379
1191,7/7/2022 7:13,17.855
1192,7/7/2022 8:13,17.855
1193,7/7/2022 9:13,17.76
1194,7/7/2022 10:13,17.76
1195,7/7/2022 11:13,17.76
1196,7/7/2022 12:13,17.76
1197,7/7/2022 13:13,17.76
1198,7/7/2022 14:13,17.76
1199,7/7/2022 15:13,17.76
1200,7/7/2022 16:13,17.665
1201,7/7/2022 17:13,17.57
1202,7/7/2022 18:13,17.475
1203,7/7/2022 19:13,16.999
1204,7/7/2022 20:13,17.094
1205,7/7/2022 21:13,17.379
1206,7/7/2022 22:13,16.903
1207,7/7/2022 23:13,17.475
1208,7/8/2022 0:13,17.855
1209,7/8/2022 1:13,17.95
1210,7/8/2022 2:13,18.045
1211,7/8/2022 3:13,17.284
1212,7/8/2022 4:13,18.331
1213,7/8/2022 5:13,18.14
1214,7/8/2022 6:13,17.855
1215,7/8/2022 7:13,18.521
1216,7/8/2022 8:13,18.806
1217,7/8/2022 9:13,18.996
1218,7/8/2022 10:13,18.996
1219,7/8/2022 11:13,18.521
1220,7/8/2022 12:13,18.426
1221,7/8/2022 13:13,18.616
1222,7/8/2022 14:13,18.616
1223,7/8/2022 15:13,18.616
1224,7/8/2022 16:13,18.426
1225,7/8/2022 17:13,18.426
1226,7/8/2022 18:13,18.426
1227,7/8/2022 19:13,18.521
1228,7/8/2022 20:13,18.426
1229,7/8/2022 21:13,18.331
1230,7/8/2022 22:13,18.236
1231,7/8/2022 23:13,18.616
1232,7/9/2022 0:13,18.996
1233,7/9/2022 1:13,18.616
1234,7/9/2022 2:13,17.95
1235,7/9/2022 3:13,18.14
1236,7/9/2022 4:13,18.521
1237,7/9/2022 5:13,17.855
1238,7/9/2022 6:13,17.76
1239,7/9/2022 7:13,17.855
1240,7/9/2022 8:13,18.331
1241,7/9/2022 9:13,18.236
1242,7/9/2022 10:13,18.711
1243,7/9/2022 11:13,18.901
1244,7/9/2022 12:13,18.901
1245,7/9/2022 13:13,18.996
1246,7/9/2022 14:13,19.187
1247,7/9/2022 15:13,18.806
1248,7/9/2022 16:13,18.711
1249,7/9/2022 17:13,18.616
1250,7/9/2022 18:13,18.616
1251,7/9/2022 19:13,18.236
1252,7/9/2022 20:13,18.711
1253,7/9/2022 21:13,18.711
1254,7/9/2022 22:13,18.711
1255,7/9/2022 23:13,18.996
1256,7/10/2022 0:13,19.092
1257,7/10/2022 1:13,18.045
1258,7/10/2022 2:13,18.045
1259,7/10/2022 3:13,17.95
1260,7/10/2022 4:13,18.14
1261,7/10/2022 5:13,18.14
1262,7/10/2022 6:13,18.045
1263,7/10/2022 7:13,17.95
1264,7/10/2022 8:13,18.236
1265,7/10/2022 9:13,18.331
1266,7/10/2022 10:13,19.377
1267,7/10/2022 11:13,19.662
1268,7/10/2022 12:13,19.758
1269,7/10/2022 13:13,19.662
1270,7/10/2022 14:13,18.806
1271,7/10/2022 15:13,18.711
1272,7/10/2022 16:13,18.711
1273,7/10/2022 17:13,18.711
1274,7/10/2022 18:13,18.426
1275,7/10/2022 19:13,18.616
1276,7/10/2022 20:13,18.996
1277,7/10/2022 21:13,19.187
1278,7/10/2022 22:13,19.472
1279,7/10/2022 23:13,18.996
1280,7/11/2022 0:13,18.711
1281,7/11/2022 1:13,18.901
1282,7/11/2022 2:13,18.616
1283,7/11/2022 3:13,18.616
1284,7/11/2022 4:13,18.426
1285,7/11/2022 5:13,18.236
1286,7/11/2022 6:13,18.426
1287,7/11/2022 7:13,18.711
1288,7/11/2022 8:13,18.711
1289,7/11/2022 9:13,19.092
1290,7/11/2022 10:13,19.187
1291,7/11/2022 11:13,19.282
1292,7/11/2022 12:13,19.472
1293,7/11/2022 13:13,19.092
1294,7/11/2022 14:13,18.236
1295,7/11/2022 15:13,18.14
1296,7/11/2022 16:13,18.331
1297,7/11/2022 17:13,18.521
1298,7/11/2022 18:13,18.426
1299,7/11/2022 19:13,18.331
1300,7/11/2022 20:13,18.426
1301,7/11/2022 21:13,18.426
1302,7/11/2022 22:13,18.616
1303,7/11/2022 23:13,18.711
1304,7/12/2022 0:13,18.901
1305,7/12/2022 1:13,19.092
1306,7/12/2022 2:13,19.187
1307,7/12/2022 3:13,19.282
1308,7/12/2022 4:13,19.472
1309,7/12/2022 5:13,19.567
1310,7/12/2022 6:13,19.472
1311,7/12/2022 7:13,19.567
1312,7/12/2022 8:13,19.662
1313,7/12/2022 9:13,19.758
1314,7/12/2022 10:13,20.043
1315,7/12/2022 11:13,20.138
1316,7/12/2022 12:13,20.138
1317,7/12/2022 13:13,20.138
1318,7/12/2022 14:13,20.043
1319,7/12/2022 15:13,20.043
1320,7/12/2022 16:13,19.567
1321,7/12/2022 17:13,19.377
1322,7/12/2022 18:13,19.187
1323,7/12/2022 19:13,19.282
1324,7/12/2022 20:13,19.282
1325,7/12/2022 21:13,19.377
1326,7/12/2022 22:13,19.758
1327,7/12/2022 23:13,19.472
1328,7/13/2022 0:13,19.377
1329,7/13/2022 1:13,19.567
1330,7/13/2022 2:13,19.377
1331,7/13/2022 3:13,19.567
1332,7/13/2022 4:13,19.758
1333,7/13/2022 5:13,19.472
1334,7/13/2022 6:13,19.567
1335,7/13/2022 7:13,19.758
1336,7/13/2022 8:13,19.853
1337,7/13/2022 9:13,20.043
1338,7/13/2022 10:13,20.329
1339,7/13/2022 11:13,20.329
1340,7/13/2022 12:13,20.043
1341,7/13/2022 13:13,20.424
1342,7/13/2022 14:13,20.519
1343,7/13/2022 15:13,20.329
1344,7/13/2022 16:13,20.329
1345,7/13/2022 17:13,20.519
1346,7/13/2022 18:13,20.424
1347,7/13/2022 19:13,20.424
1348,7/13/2022 20:13,20.138
1349,7/13/2022 21:13,19.948
1350,7/13/2022 22:13,19.377
1351,7/13/2022 23:13,19.092
1352,7/14/2022 0:13,18.521
1353,7/14/2022 1:13,18.616
1354,7/14/2022 2:13,20.71
1355,7/14/2022 3:13,20.71
1356,7/14/2022 4:13,19.948
1357,7/14/2022 5:13,19.853
1358,7/14/2022 6:13,21.091
1359,7/14/2022 7:13,20.043
1360,7/14/2022 8:13,20.805
1361,7/14/2022 9:13,20.805
1362,7/14/2022 10:13,20.519
1363,7/14/2022 11:13,19.567
1364,7/14/2022 12:13,19.567
1365,7/14/2022 13:13,19.662
1366,7/14/2022 14:13,20.043
1367,7/14/2022 15:13,19.948
1368,7/14/2022 16:13,20.043
1369,7/14/2022 17:13,20.138
1370,7/14/2022 18:13,20.996
1371,7/14/2022 19:13,20.996
1372,7/14/2022 20:13,20.71
1373,7/14/2022 21:13,20.138
1374,7/14/2022 22:13,19.758
1375,7/14/2022 23:13,19.662
1376,7/15/2022 0:13,19.567
1377,7/15/2022 1:13,18.996
1378,7/15/2022 2:13,19.472
1379,7/15/2022 3:13,19.948
1380,7/15/2022 4:13,20.043
1381,7/15/2022 5:13,20.138
1382,7/15/2022 6:13,20.71
1383,7/15/2022 7:13,20.901
1384,7/15/2022 8:13,20.138
1385,7/15/2022 9:13,19.472
1386,7/15/2022 10:13,19.567
1387,7/15/2022 11:13,19.948
1388,7/15/2022 12:13,19.853
1389,7/15/2022 13:13,20.519
1390,7/15/2022 14:13,20.424
1391,7/15/2022 15:13,20.138
1392,7/15/2022 16:13,19.948
1393,7/15/2022 17:13,19.758
1394,7/15/2022 18:13,20.519
1395,7/15/2022 19:13,20.615
1396,7/15/2022 20:13,20.043
1397,7/15/2022 21:13,19.472
1398,7/15/2022 22:13,19.567
1399,7/15/2022 23:13,18.996
1400,7/16/2022 0:13,18.711
1401,7/16/2022 1:13,18.806
1402,7/16/2022 2:13,18.711
1403,7/16/2022 3:13,18.806
1404,7/16/2022 4:13,19.282
1405,7/16/2022 5:13,19.662
1406,7/16/2022 6:13,19.948
1407,7/16/2022 7:13,20.901
1408,7/16/2022 8:13,20.138
1409,7/16/2022 9:13,20.519
1410,7/16/2022 10:13,20.329
1411,7/16/2022 11:13,20.71
1412,7/16/2022 12:13,20.043
1413,7/16/2022 13:13,19.853
1414,7/16/2022 14:13,19.567
1415,7/16/2022 15:13,19.662
1416,7/16/2022 16:13,19.948
1417,7/16/2022 17:13,20.615
1418,7/16/2022 18:13,21.187
1419,7/16/2022 19:13,21.378
1420,7/16/2022 20:13,21.282
1421,7/16/2022 21:13,20.805
1422,7/16/2022 22:13,20.329
1423,7/16/2022 23:13,19.853
1424,7/17/2022 0:13,19.662
1425,7/17/2022 1:13,19.758
1426,7/17/2022 2:13,19.472
1427,7/17/2022 3:13,19.472
1428,7/17/2022 4:13,19.853
1429,7/17/2022 5:13,20.615
1430,7/17/2022 6:13,21.091
1431,7/17/2022 7:13,21.473
1432,7/17/2022 8:13,21.664
1433,7/17/2022 9:13,21.951
1434,7/17/2022 10:13,21.664
1435,7/17/2022 11:13,21.569
1436,7/17/2022 12:13,20.805
1437,7/17/2022 13:13,20.615
1438,7/17/2022 14:13,20.519
1439,7/17/2022 15:13,20.71
1440,7/17/2022 16:13,21.091
1441,7/17/2022 17:13,21.473
1442,7/17/2022 18:13,21.855
1443,7/17/2022 19:13,20.901
1444,7/17/2022 20:13,20.519
1445,7/17/2022 21:13,19.758
1446,7/17/2022 22:13,19.758
1447,7/17/2022 23:13,19.472
1448,7/18/2022 0:13,19.377
1449,7/18/2022 1:13,20.138
1450,7/18/2022 2:13,20.71
1451,7/18/2022 3:13,20.996
1452,7/18/2022 4:13,21.187
1453,7/18/2022 5:13,21.091
1454,7/18/2022 6:13,20.996
1455,7/18/2022 7:13,21.473
1456,7/18/2022 8:13,21.282
1457,7/18/2022 9:13,21.282
1458,7/18/2022 10:13,21.187
1459,7/18/2022 11:13,21.378
1460,7/18/2022 12:13,21.282
1461,7/18/2022 13:13,20.71
1462,7/18/2022 14:13,20.805
1463,7/18/2022 15:13,21.282
1464,7/18/2022 16:13,21.473
1465,7/18/2022 17:13,21.569
1466,7/18/2022 18:13,21.855
1467,7/18/2022 19:13,22.046
1468,7/18/2022 20:13,20.805
1469,7/18/2022 21:13,22.046
1470,7/18/2022 22:13,21.378
1471,7/18/2022 23:13,20.424
1472,7/19/2022 0:13,20.519
1473,7/19/2022 1:13,21.76
1474,7/19/2022 2:13,21.855
1475,7/19/2022 3:13,21.855
1476,7/19/2022 4:13,21.855
1477,7/19/2022 5:13,21.855
1478,7/19/2022 6:13,21.855
1479,7/19/2022 7:13,21.473
1480,7/19/2022 8:13,21.664
1481,7/19/2022 9:13,21.76
1482,7/19/2022 10:13,21.855
1483,7/19/2022 11:13,21.855
1484,7/19/2022 12:13,21.951
1485,7/19/2022 13:13,21.951
1486,7/19/2022 14:13,21.951
1487,7/19/2022 15:13,22.046
1488,7/19/2022 16:13,22.142
1489,7/19/2022 17:13,22.046
1490,7/19/2022 18:13,21.76
1491,7/19/2022 19:13,22.142
1492,7/19/2022 20:13,21.76
1493,7/19/2022 21:13,22.046
1494,7/19/2022 22:13,21.76
1495,7/19/2022 23:13,21.569
1496,7/20/2022 0:13,21.473
1497,7/20/2022 1:13,22.142
1498,7/20/2022 2:13,21.76
1499,7/20/2022 3:13,21.951
1500,7/20/2022 4:13,22.525
1501,7/20/2022 5:13,21.76
1502,7/20/2022 6:13,22.812
1503,7/20/2022 7:13,22.812
1504,7/20/2022 8:13,22.238
1505,7/20/2022 9:13,22.142
1506,7/20/2022 10:13,21.855
1507,7/20/2022 11:13,22.333
1508,7/20/2022 12:13,22.142
1509,7/20/2022 13:13,22.238
1510,7/20/2022 14:13,22.142
1511,7/20/2022 15:13,22.238
1512,7/20/2022 16:13,23.1
1513,7/20/2022 17:13,23.1
1514,7/20/2022 18:13,23.196
1515,7/20/2022 19:13,22.908
1516,7/20/2022 20:13,22.333
1517,7/20/2022 21:13,21.951
1518,7/20/2022 22:13,21.855
1519,7/20/2022 23:13,20.996
1520,7/21/2022 0:13,20.996
1521,7/21/2022 1:13,22.908
1522,7/21/2022 2:13,23.004
1523,7/21/2022 3:13,23.004
1524,7/21/2022 4:13,21.76
1525,7/21/2022 5:13,23.196
1526,7/21/2022 6:13,23.004
1527,7/21/2022 7:13,22.908
1528,7/21/2022 8:13,21.569
1529,7/21/2022 9:13,21.855
1530,7/21/2022 10:13,22.717
1531,7/21/2022 11:13,22.429
1532,7/21/2022 12:13,21.378
1533,7/21/2022 13:13,20.996
1534,7/21/2022 14:13,22.429
1535,7/21/2022 15:13,23.196
1536,7/21/2022 16:13,23.388
1537,7/21/2022 17:13,23.388
1538,7/21/2022 18:13,23.388
1539,7/21/2022 19:13,22.908
1540,7/21/2022 20:13,21.951
1541,7/21/2022 21:13,22.046
1542,7/21/2022 22:13,21.951
1543,7/21/2022 23:13,22.333
1544,7/22/2022 0:13,22.908
1545,7/22/2022 1:13,23.004
1546,7/22/2022 2:13,23.1
1547,7/22/2022 3:13,23.196
1548,7/22/2022 4:13,23.1
1549,7/22/2022 5:13,23.1
1550,7/22/2022 6:13,23.1
1551,7/22/2022 7:13,22.142
1552,7/22/2022 8:13,22.238
1553,7/22/2022 9:13,22.333
1554,7/22/2022 10:13,22.621
1555,7/22/2022 11:13,23.004
1556,7/22/2022 12:13,23.1
1557,7/22/2022 13:13,23.196
1558,7/22/2022 14:13,23.196
1559,7/22/2022 15:13,23.388
1560,7/22/2022 16:13,23.484
1561,7/22/2022 17:13,23.581
1562,7/22/2022 18:13,23.388
1563,7/22/2022 19:13,22.908
1564,7/22/2022 20:13,22.142
1565,7/22/2022 21:13,22.046
1566,7/22/2022 22:13,19.948
1567,7/22/2022 23:13,20.71
1568,7/23/2022 0:13,22.908
1569,7/23/2022 1:13,22.046
1570,7/23/2022 2:13,22.621
1571,7/23/2022 3:13,23.004
1572,7/23/2022 4:13,22.429
1573,7/23/2022 5:13,22.333
1574,7/23/2022 6:13,22.429
1575,7/23/2022 7:13,22.621
1576,7/23/2022 8:13,22.812
1577,7/23/2022 9:13,22.908
1578,7/23/2022 10:13,22.238
1579,7/23/2022 11:13,22.142
1580,7/23/2022 12:13,22.238
1581,7/23/2022 13:13,21.951
1582,7/23/2022 14:13,21.664
1583,7/23/2022 15:13,22.908
1584,7/23/2022 16:13,23.388
1585,7/23/2022 17:13,23.004
1586,7/23/2022 18:13,22.908
1587,7/23/2022 19:13,23.196
1588,7/23/2022 20:13,20.424
1589,7/23/2022 21:13,20.901
1590,7/23/2022 22:13,22.142
1591,7/23/2022 23:13,22.429
1592,7/24/2022 0:13,22.621
1593,7/24/2022 1:13,22.621
1594,7/24/2022 2:13,22.717
1595,7/24/2022 3:13,22.717
1596,7/24/2022 4:13,22.142
1597,7/24/2022 5:13,22.429
1598,7/24/2022 6:13,22.238
1599,7/24/2022 7:13,21.187
1600,7/24/2022 8:13,22.046
